author,comment,changed files,lines added,lines deleted,msg_len,buggy
217,84,2,14.0,0.0,49,0
484,84,2,3.0,3.0,42,0
291,0,1,366.0,143.0,42,0
291,97,18,22.0,27.0,31,1
291,97,1,1.0,1.0,29,1
291,84,2,1.0,2.0,31,0
291,42,1,2.0,2.0,38,0
389,84,4,26.0,1.0,31,1
222,1,1,1.0,1.0,46,0
222,97,1,1.0,1.0,54,0
222,97,1,2.0,2.0,25,0
222,97,2,12.0,0.0,58,0
222,97,1,9.0,7.0,56,1
222,97,1,5.0,5.0,49,0
222,97,1,3.0,5.0,58,0
222,97,1,1.0,1.0,44,0
222,97,1,2.0,3.0,44,0
222,97,1,1.0,1.0,37,0
1,84,3,31.0,1.0,52,0
392,84,1,5.0,0.0,55,0
344,0,0,0.0,0.0,84,0
17,84,3,6.0,9.0,66,0
220,84,1,8.0,8.0,72,0
220,97,4,47.0,5.0,56,0
275,84,1,2.0,2.0,53,0
579,100,31,1498.0,2047.0,60,1
579,0,2,135.0,125.0,71,1
579,84,7,51.0,66.0,47,1
579,84,1,2.0,2.0,61,0
367,97,2,21.0,1.0,57,0
1,84,3,11.0,11.0,32,0
344,1,0,0.0,0.0,64,0
311,30,1,18.0,0.0,66,0
181,84,1,1.0,1.0,43,0
358,84,1,1.0,1.0,57,0
291,0,1,7.0,10.0,36,0
476,84,1,4.0,5.0,56,1
241,84,1,12.0,1.0,58,0
373,84,1,10.0,9.0,54,1
86,84,1,1.0,6.0,51,0
311,96,6,46.0,6.0,54,0
107,84,2,7.0,3.0,45,1
217,84,1,1.0,0.0,47,1
357,84,3,15.0,1.0,51,0
357,96,1,1.0,1.0,43,0
357,84,1,7.0,6.0,42,0
357,84,1,1.0,1.0,50,0
357,84,2,22.0,13.0,50,1
357,84,1,18.0,0.0,48,0
357,84,2,4.0,1.0,48,0
357,84,2,12.0,6.0,47,0
357,84,1,3.0,3.0,34,0
227,97,3,36.0,18.0,41,0
227,97,1,1.0,2.0,37,0
432,97,11,267.0,68.0,61,0
432,0,41,1107.0,842.0,67,1
86,84,1,2.0,0.0,54,0
604,30,2,7.0,7.0,74,0
150,48,3,9.0,25.0,40,0
373,84,2,4.0,2.0,51,0
373,84,1,17.0,3.0,37,0
373,84,1,2.0,2.0,55,0
358,30,2,56.0,34.0,40,0
358,58,4,23.0,182.0,60,0
217,97,47,156.0,163.0,52,1
387,97,30,238.0,152.0,63,1
432,97,1,33.0,0.0,49,0
438,84,3,5.0,5.0,51,0
58,84,1,33.0,18.0,59,0
438,84,1,5.0,5.0,55,0
373,21,5,15.0,8.0,40,1
373,84,1,31.0,18.0,45,1
252,97,16,8.0,37.0,44,1
291,0,149,22414.0,17251.0,39,1
227,1,12,562.0,0.0,47,0
227,97,1,4.0,1.0,71,0
227,97,1,1.0,0.0,49,0
227,97,4,28.0,31.0,65,1
227,97,1,1.0,4.0,56,0
227,97,12,491.0,35.0,57,0
97,97,1,16.0,0.0,38,0
325,97,23,4067.0,1628.0,46,1
325,97,1,25.0,0.0,35,0
97,97,46,3949.0,573.0,32,1
249,97,74,8319.0,183.0,60,1
249,36,25,1559.0,0.0,71,1
249,36,13,534.0,0.0,73,1
604,97,7,202.0,0.0,39,1
525,84,1,1.0,1.0,45,0
142,84,3,25.0,68.0,54,1
142,84,2,5.0,6.0,30,0
142,97,1,2.0,1.0,59,1
222,84,1,1.0,1.0,68,0
244,97,3,216.0,8.0,36,1
244,1,2,49.0,12.0,40,0
244,110,10,111.0,49.0,51,1
484,84,1,1.0,1.0,34,1
389,84,1,1.0,1.0,53,1
86,84,1,7.0,0.0,32,0
385,97,0,0.0,0.0,44,0
95,96,1,1.0,1.0,42,0
86,0,1,1.0,1.0,15,0
187,97,3,13.0,8.0,86,1
187,97,1,1.0,0.0,30,0
187,97,1,1.0,1.0,58,0
187,97,1,1.0,1.0,58,0
187,97,1,7.0,16.0,27,0
187,97,2,2.0,11.0,51,0
118,84,1,7.0,0.0,94,1
86,84,1,1.0,1.0,43,0
432,97,2,60.0,64.0,67,1
432,97,1,50.0,50.0,49,0
349,97,2,4.0,2.0,67,0
385,97,0,0.0,0.0,39,0
95,84,1,1.0,2.0,58,0
95,97,2,4.0,4.0,29,0
95,97,4,61.0,13.0,57,1
95,97,2,25.0,6.0,48,0
403,97,2,3.0,3.0,55,0
62,97,8,132.0,0.0,74,0
416,84,1,1.0,0.0,46,0
448,90,1,5.0,4.0,56,1
546,84,1,11.0,8.0,40,0
164,30,1,1.0,1.0,44,0
300,97,2,15.0,11.0,65,1
300,84,0,0.0,0.0,51,0
416,0,4,55.0,7.0,34,1
357,84,1,17.0,0.0,50,0
357,84,1,3.0,0.0,54,0
357,84,1,1.0,0.0,38,0
48,84,2,6.0,8.0,48,1
598,97,2,13.0,11.0,67,1
150,84,3,1.0,19.0,108,0
385,1,0,0.0,0.0,45,0
411,97,1,2.0,2.0,50,0
411,97,1,1.0,1.0,64,0
411,97,1,2.0,2.0,56,1
411,97,1,1.0,0.0,40,0
411,97,2,4.0,8.0,69,0
546,1,10,214.0,19.0,45,1
546,1,7,87.0,95.0,46,1
546,84,1,4.0,1.0,41,0
373,84,4,22.0,2.0,57,0
373,84,2,2.0,4.0,47,0
373,84,1,1.0,1.0,57,1
461,84,1,5.0,4.0,67,0
461,97,5,8.0,8.0,30,0
461,84,11,17.0,17.0,36,1
525,84,1,1.0,1.0,51,1
525,84,5,20.0,13.0,39,1
546,84,1,2.0,0.0,60,0
44,84,1,40.0,23.0,31,0
86,84,1,2.0,1.0,50,0
86,103,1,9.0,0.0,50,1
86,97,1,3.0,0.0,47,1
86,97,1,20.0,20.0,46,1
178,97,3,3.0,9.0,34,0
532,97,3,23.0,7.0,64,1
470,97,2,11.0,2.0,62,0
470,97,1,3.0,2.0,37,1
48,84,1,19.0,7.0,26,0
385,97,0,0.0,0.0,64,0
171,108,17,480.0,156.0,52,1
171,0,6,15.0,9576.0,65,1
171,0,34,916.0,1609.0,55,1
171,0,40,5679.0,10110.0,50,1
171,0,43,8544.0,7995.0,42,1
252,21,1,2.0,2.0,49,1
195,84,1,1.0,1.0,71,0
150,97,12,412.0,44.0,41,1
525,96,1,1.0,1.0,46,0
118,84,1,16.0,1.0,49,0
48,97,1,1.0,1.0,51,0
389,84,3,11.0,1.0,37,1
480,0,5,40.0,53.0,51,1
373,97,4,14.0,13.0,60,0
373,97,5,94.0,13.0,49,0
349,52,49,147.0,236.0,46,1
604,30,5,37.0,7.0,62,0
250,84,4,14.0,3.0,65,0
86,97,1,11.0,0.0,45,0
476,30,1,16.0,9.0,43,0
389,84,1,1.0,1.0,41,1
373,84,3,13.0,6.0,40,0
373,84,1,7.0,5.0,42,1
543,97,4,65.0,40.0,33,1
604,84,1,2.0,2.0,69,0
484,84,1,1.0,1.0,62,0
479,84,1,1.0,1.0,38,0
385,105,0,0.0,0.0,48,0
1,84,2,73.0,22.0,53,1
1,84,2,54.0,17.0,57,1
1,84,2,57.0,3.0,53,1
1,97,2,34.0,2.0,54,1
1,97,5,178.0,5.0,55,1
1,105,9,68.0,61.0,53,1
1,84,2,34.0,12.0,52,1
178,97,5,138.0,21.0,41,1
1,0,2,50.0,44.0,36,1
58,61,1,4.0,4.0,73,1
586,97,11,335.0,25.0,61,1
438,97,3,127.0,118.0,49,1
385,0,0,0.0,0.0,23,0
555,30,8,244.0,2.0,66,1
555,85,2,9.0,7.0,53,0
555,97,2,9.0,0.0,54,0
252,97,5,126.0,1.0,58,1
357,84,1,1.0,7.0,59,0
357,84,2,13.0,11.0,49,0
357,84,1,23.0,0.0,47,0
357,94,1,5.0,0.0,53,0
357,94,1,1.0,9.0,44,0
438,0,1,1.0,1.0,40,0
275,97,12,225.0,33.0,55,1
357,84,0,0.0,0.0,46,0
252,97,4,15.0,7.0,57,1
373,97,3,11.0,19.0,83,1
471,84,1,2.0,2.0,55,0
148,85,4,23.0,8.0,66,1
532,97,2,8.0,4.0,46,0
448,84,1,1.0,1.0,41,0
448,90,1,1.0,0.0,60,1
107,84,3,10.0,35.0,43,1
281,84,1,7.0,0.0,63,0
220,84,2,23.0,1.0,74,0
579,84,2,11.0,6.0,64,0
357,84,2,6.0,3.0,50,0
302,84,3,5.0,10.0,56,0
266,84,1,3.0,1.0,66,0
171,84,3,101.0,104.0,69,1
87,84,1,2.0,2.0,66,0
266,84,1,1.0,2.0,86,0
87,84,1,1.0,0.0,57,0
87,105,0,0.0,0.0,55,0
87,105,0,0.0,0.0,55,0
170,84,2,26.0,1.0,51,0
276,84,1,4.0,1.0,41,1
579,84,1,28.0,0.0,62,0
87,105,0,0.0,0.0,50,0
389,21,1,1.0,0.0,48,0
87,105,0,0.0,0.0,53,0
181,84,2,5.0,2.0,44,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,50,0
579,84,3,48.0,11.0,70,0
228,84,2,2.0,0.0,50,0
579,84,1,4.0,4.0,68,0
328,84,2,4.0,1.0,27,1
170,84,2,25.0,1.0,51,0
318,97,1,2.0,0.0,62,0
291,105,0,0.0,0.0,61,0
87,84,1,1.0,1.0,42,0
241,90,2,62.0,2.0,49,0
87,105,0,0.0,0.0,50,0
14,84,1,1.0,1.0,49,0
276,84,1,2.0,1.0,57,0
343,0,58,849.0,583.0,46,0
247,21,1,5.0,1.0,41,0
179,21,1,2.0,0.0,49,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,50,0
343,0,148,2990.0,2984.0,46,0
291,84,1,1.0,0.0,33,0
356,84,1,2.0,2.0,55,0
87,105,0,0.0,0.0,53,0
604,97,1,11.0,6.0,74,0
239,63,1,3.0,3.0,55,0
403,84,4,9.0,3.0,57,0
579,84,2,33.0,13.0,56,0
428,84,1,4.0,1.0,53,0
343,0,264,3790.0,1977.0,46,0
467,84,1,3.0,2.0,76,1
26,84,1,1.0,1.0,61,1
535,0,1,12.0,1.0,67,0
170,84,2,3.0,3.0,78,0
354,84,1,1.0,1.0,62,0
276,84,1,1.0,0.0,53,0
107,84,1,11.0,9.0,63,0
346,84,1,3.0,3.0,85,1
343,0,126,3013.0,1700.0,46,0
276,84,1,11.0,0.0,45,0
36,0,1,11.0,0.0,28,0
276,84,2,55.0,1.0,42,1
250,84,1,5.0,4.0,56,0
411,97,2,145.0,21.0,57,1
438,97,2,6.0,9.0,41,0
373,84,1,3.0,3.0,65,0
385,89,0,0.0,0.0,99,0
385,1,0,0.0,0.0,60,0
187,84,2,3.0,3.0,43,0
438,84,2,17.0,10.0,59,1
438,0,12,154.0,134.0,41,1
438,97,1,24.0,0.0,46,0
438,0,5,12.0,13.0,47,1
438,97,2,15.0,0.0,54,0
586,84,1,4.0,1.0,74,1
597,84,1,2.0,0.0,50,0
181,43,3,4.0,4.0,77,0
385,0,0,0.0,0.0,56,0
532,97,8,75.0,24.0,64,1
532,84,1,1.0,1.0,35,0
532,84,1,1.0,0.0,31,0
532,84,1,1.0,2.0,42,0
532,84,1,1.0,1.0,51,0
118,84,1,8.0,2.0,107,0
17,84,1,43.0,27.0,52,0
525,1,23,377.0,32.0,48,1
357,84,1,1.0,0.0,46,0
48,96,1,8.0,8.0,50,1
87,0,2,11.0,0.0,39,0
149,0,1,11.0,0.0,31,0
44,1,9,84.0,1.0,69,1
44,1,16,236.0,15.0,60,1
328,84,1,2.0,2.0,30,0
165,97,22,1029.0,145.0,56,1
357,84,1,3.0,0.0,30,0
291,43,2,2.0,1.0,52,0
385,0,0,0.0,0.0,24,0
51,97,3,21.0,1.0,44,0
51,97,2,17.0,10.0,33,1
51,84,3,23.0,0.0,56,1
51,0,13,91.0,180.0,63,0
51,97,4,5.0,5.0,49,1
51,97,1,6.0,0.0,50,1
51,84,3,19.0,18.0,43,0
51,0,8,242.0,83.0,34,1
51,97,2,31.0,24.0,36,0
51,98,1,15.0,0.0,47,1
51,97,1,2.0,0.0,40,0
51,84,1,1.0,1.0,50,0
51,1,7,125.0,1.0,37,0
51,103,2,62.0,55.0,42,0
51,1,1,67.0,2.0,48,0
51,30,2,35.0,0.0,53,0
51,97,2,21.0,8.0,51,1
51,38,1,92.0,0.0,47,0
51,97,2,11.0,2.0,57,1
51,61,2,5.0,2.0,46,0
51,0,11,77.0,211.0,45,1
51,84,1,2.0,2.0,34,1
51,0,11,131.0,66.0,58,1
210,0,1,17.0,0.0,26,0
51,84,4,4.0,38.0,37,0
51,84,3,60.0,4.0,54,0
51,96,2,3.0,2.0,64,1
362,30,1,46.0,1.0,42,1
385,97,0,0.0,0.0,44,0
388,97,1,1.0,3.0,49,0
388,0,1,29.0,21.0,74,0
388,0,3,401.0,0.0,77,0
479,97,9,38.0,18.0,56,1
471,0,13,4917.0,2899.0,35,1
249,84,1,1.0,1.0,54,0
432,30,5,73.0,5.0,56,0
87,21,1,1.0,1.0,30,0
87,84,1,1.0,1.0,44,0
87,105,0,0.0,0.0,55,0
95,84,3,3.0,5.0,55,0
95,97,2,9.0,21.0,46,0
95,97,12,1.0,29.0,27,0
95,97,7,18.0,13.0,59,1
95,97,2,3.0,2.0,64,0
95,97,3,8.0,12.0,43,0
461,97,12,35.0,65.0,26,0
461,84,1,1.0,1.0,44,0
357,96,1,1.0,2.0,44,1
217,100,24,135.0,193.0,58,1
594,108,21,1900.0,1138.0,35,1
594,97,1,5.0,1.0,61,0
604,30,1,28.0,1.0,54,0
291,84,2,12.0,1.0,45,0
48,84,1,18.0,7.0,43,0
62,84,1,2.0,1.0,67,0
62,84,1,1.0,1.0,68,1
479,97,9,123.0,44.0,58,1
403,84,2,2.0,2.0,51,0
222,97,2,101.0,1.0,42,1
281,97,6,541.0,0.0,47,0
302,97,1,7.0,0.0,69,0
291,0,21,469.0,98.0,43,1
357,97,6,55.0,8.0,57,1
95,96,1,1.0,1.0,46,0
181,23,1,1.0,1.0,76,0
44,84,1,1.0,0.0,61,0
231,97,14,68.0,20.0,51,0
300,97,1,5.0,2.0,47,1
300,97,1,19.0,0.0,50,1
300,97,1,8.0,8.0,53,0
390,0,1,37.0,15.0,46,0
385,1,0,0.0,0.0,115,0
107,0,4,14.0,0.0,66,1
107,97,19,667.0,33.0,72,1
107,84,1,5.0,0.0,73,0
107,97,7,87.0,3.0,52,1
107,30,17,497.0,2.0,54,1
597,84,2,92.0,2.0,46,0
95,84,1,1.0,1.0,53,0
95,43,3,11.0,5.0,48,1
95,97,1,4.0,8.0,40,0
95,97,1,3.0,0.0,60,0
224,97,6,36.0,4.0,49,0
224,97,1,1.0,1.0,49,0
432,84,1,2.0,2.0,66,0
545,97,100,1144.0,722.0,37,1
591,97,8,185.0,7.0,50,1
252,97,10,1292.0,722.0,53,1
461,84,2,4.0,3.0,33,0
461,0,4,28.0,35.0,64,0
461,0,1,12.0,0.0,47,0
479,97,24,130.0,358.0,51,1
365,30,67,170.0,134.0,49,1
365,97,10,13.0,25.0,61,1
484,30,4,36.0,33.0,71,1
244,84,3,15.0,9.0,50,1
244,84,3,112.0,39.0,61,1
244,84,2,27.0,2.0,48,0
244,84,2,8.0,9.0,44,0
244,84,1,6.0,0.0,51,0
244,84,3,27.0,12.0,48,1
244,97,3,144.0,0.0,51,0
244,97,7,44.0,10.0,61,0
484,97,2,13.0,2.0,66,0
48,97,2,3.0,2.0,35,0
48,97,3,18.0,7.0,36,1
48,97,1,4.0,2.0,40,0
48,97,1,1.0,1.0,41,0
48,97,1,2.0,8.0,34,0
48,97,2,4.0,2.0,45,0
48,97,2,28.0,19.0,43,1
48,97,3,33.0,2.0,38,1
48,1,2,13.0,1.0,37,0
48,97,12,37.0,37.0,40,0
48,97,2,2.0,6.0,45,0
48,97,3,13.0,11.0,45,0
48,97,2,4.0,4.0,46,0
48,97,2,16.0,10.0,33,0
48,97,1,1.0,1.0,72,0
48,1,1,1.0,1.0,87,0
48,97,1,2.0,2.0,51,0
48,97,8,51.0,6.0,47,1
48,0,3,2.0,9.0,51,0
48,0,2,2.0,2.0,39,0
48,97,1,1.0,1.0,41,0
48,97,2,12.0,6.0,48,0
48,0,1,43.0,25.0,36,0
385,97,0,0.0,0.0,29,0
461,0,19,439.0,379.0,62,1
461,0,1,5.0,7.0,37,0
461,84,3,5.0,5.0,63,0
46,30,2,18.0,0.0,61,0
556,97,7,205.0,16.0,72,1
87,94,1,13.0,0.0,23,0
87,105,0,0.0,0.0,55,1
525,85,2,35.0,17.0,52,0
95,84,1,1.0,1.0,49,1
217,84,1,12.0,16.0,42,0
275,84,3,102.0,6.0,45,1
188,97,1,13.0,3.0,109,0
188,97,13,32.0,27.0,38,0
461,84,2,17.0,7.0,54,0
432,84,1,1.0,4.0,68,0
511,97,1,4.0,4.0,60,0
232,97,64,77.0,79.0,50,0
470,84,2,28.0,0.0,47,0
597,97,6,125.0,57.0,39,1
597,0,1,1.0,5.0,44,0
385,97,0,0.0,0.0,56,0
385,97,0,0.0,0.0,35,0
44,97,2,3.0,3.0,46,0
165,97,2,13.0,0.0,48,0
432,97,1,1.0,1.0,58,0
385,0,0,0.0,0.0,31,0
291,43,3,3.0,1.0,52,0
291,97,2,3.0,3.0,34,1
291,1,8,11.0,3.0,58,1
128,97,4,127.0,72.0,40,1
44,97,1,37.0,1.0,53,1
44,84,1,14.0,6.0,45,0
44,97,2,782.0,2.0,57,1
44,0,9,210.0,316.0,59,1
44,97,1,59.0,0.0,51,0
44,97,4,136.0,127.0,46,0
128,0,5,10.0,13.0,69,0
461,94,2,3.0,3.0,53,1
461,103,1,6.0,1.0,54,0
461,97,1,2.0,1.0,62,0
461,84,2,2.0,2.0,56,0
461,97,3,10.0,2.0,64,0
461,0,13,51.0,50.0,45,0
461,0,48,190.0,204.0,39,1
461,97,23,77.0,86.0,22,1
461,0,1,1.0,0.0,54,0
461,0,70,11198.0,0.0,43,0
461,0,127,6851.0,6851.0,40,0
461,0,2,21.0,0.0,39,0
44,97,2,2.0,1.0,40,0
44,97,2,12.0,9.0,43,0
44,97,2,40.0,0.0,47,0
44,97,3,103.0,0.0,46,0
231,70,13,2433.0,77.0,56,1
231,66,32,1042.0,882.0,55,1
231,32,109,172.0,13.0,48,1
384,97,1,1.0,1.0,42,0
385,0,0,0.0,0.0,68,0
107,97,3,36.0,1.0,57,0
107,0,7,250.0,135.0,62,1
438,0,6,135.0,145.0,81,1
438,0,1,23.0,41.0,52,0
438,0,2,31.0,70.0,61,1
438,84,1,5.0,0.0,77,0
438,84,1,1.0,1.0,63,0
389,10,1,1.0,0.0,28,0
403,97,6,22.0,9.0,69,0
44,97,1,4.0,1.0,66,1
44,97,1,2.0,2.0,47,0
44,0,11,300.0,412.0,44,1
44,97,1,31.0,1.0,44,0
44,0,15,7449.0,195.0,45,1
44,97,1,56.0,0.0,49,1
385,97,0,0.0,0.0,81,0
28,97,2,17.0,9.0,38,0
28,84,1,1.0,1.0,50,0
28,97,2,5.0,5.0,48,0
28,97,2,5.0,6.0,40,0
28,84,2,5.0,1.0,55,0
579,97,1,59.0,22.0,47,0
579,97,6,38.0,26.0,55,1
461,84,1,2.0,2.0,57,0
311,30,34,97.0,66.0,69,1
311,0,1,38.0,30.0,52,0
311,97,8,119.0,38.0,64,0
28,97,4,52.0,41.0,69,1
510,97,20,124.0,93.0,48,0
249,1,1,2.0,0.0,41,0
44,97,2,6.0,3.0,45,0
432,97,3,18.0,11.0,61,1
475,84,1,7.0,7.0,42,0
373,97,197,3478.0,2093.0,25,1
189,99,11,283.0,460.0,48,1
189,97,4,102.0,0.0,30,0
110,97,1,19.0,9.0,70,1
188,97,4,18.0,15.0,39,0
604,97,9,63.0,29.0,50,0
532,84,1,1.0,1.0,36,0
532,97,2,18.0,2.0,40,1
532,84,1,1.0,1.0,65,0
109,21,6,294.0,14.0,59,1
109,84,1,1.0,1.0,48,0
367,84,9,12.0,12.0,42,0
170,84,1,12.0,1.0,46,1
228,84,1,4.0,1.0,81,0
87,105,0,0.0,0.0,55,0
17,84,3,9.0,14.0,61,0
44,84,1,11.0,14.0,48,0
291,30,2,32.0,5.0,35,0
291,84,17,177.0,58.0,60,0
328,84,2,66.0,2.0,34,0
607,84,1,1.0,1.0,47,0
328,84,3,4.0,2.0,30,0
492,84,1,2.0,2.0,55,0
346,30,2,13.0,0.0,97,0
346,84,1,28.0,28.0,54,0
346,84,1,1.0,0.0,51,0
346,84,1,1.0,1.0,56,0
346,84,71,1772.0,1963.0,80,1
266,84,1,20.0,0.0,47,1
532,84,1,1.0,1.0,59,0
295,84,2,18.0,2.0,62,1
319,84,1,1.0,1.0,75,0
249,1,1,9.0,0.0,46,1
416,0,2,25.0,113.0,42,0
178,84,2,21.0,21.0,48,0
220,97,5,100.0,1.0,81,0
594,100,17,51.0,104.0,41,0
220,32,4,45.0,0.0,78,1
220,10,2,32.0,1.0,81,0
597,84,1,6.0,1.0,32,0
597,32,2,14.0,1.0,46,0
597,97,1,15.0,10.0,47,1
597,97,2,12.0,19.0,51,0
597,97,3,44.0,6.0,50,0
385,0,0,0.0,0.0,81,0
461,97,1,1.0,1.0,38,0
58,84,1,2.0,2.0,68,1
58,84,1,1.0,1.0,57,0
58,84,1,18.0,0.0,47,0
576,97,2,14.0,15.0,64,1
576,0,15,368.0,56.0,46,1
576,0,23,435.0,395.0,75,1
576,84,2,4.0,4.0,85,1
576,84,1,1.0,1.0,58,1
576,84,1,5.0,5.0,63,0
272,84,1,10.0,3.0,60,0
385,105,0,0.0,0.0,44,0
349,97,5,87.0,57.0,66,1
349,97,2,2.0,2.0,52,0
349,97,3,17.0,6.0,60,1
349,97,12,44.0,39.0,53,1
349,97,4,16.0,11.0,43,1
308,30,28,97.0,2.0,73,1
308,43,4,185.0,15.0,65,0
295,84,1,1.0,1.0,44,0
295,97,4,81.0,10.0,47,0
362,0,5,7.0,62.0,63,0
169,97,2,27.0,0.0,41,0
315,0,1,105.0,0.0,67,0
559,96,1,1.0,1.0,45,0
490,84,1,1.0,1.0,41,0
13,0,1,11.0,0.0,29,0
291,97,18,31.0,40.0,29,1
291,97,1,2.0,5.0,39,0
275,84,2,28.0,2.0,45,0
275,84,3,20.0,1.0,42,0
416,0,1,1.0,1.0,49,1
416,0,2,14.0,1.0,63,1
416,59,9,435.0,35.0,49,1
416,0,7,21.0,127.0,53,1
416,0,7,54.0,11.0,44,0
416,0,3,23.0,26.0,43,0
416,0,1,56.0,55.0,64,0
106,97,1,1.0,1.0,29,0
318,97,3,11.0,11.0,61,1
385,1,0,0.0,0.0,49,0
385,97,0,0.0,0.0,51,0
461,97,1,1.0,0.0,59,0
461,1,35,1446.0,0.0,36,1
461,84,1,1.0,1.0,58,0
461,97,1,2.0,2.0,31,0
461,97,1,10.0,4.0,64,0
461,97,1,5.0,1.0,51,0
461,0,2,47.0,46.0,105,0
461,0,3,44.0,19.0,89,0
332,97,1,5.0,7.0,43,0
332,97,7,207.0,94.0,51,0
332,97,2,246.0,281.0,52,1
591,97,28,471.0,926.0,60,1
559,85,76,97.0,97.0,30,1
470,84,1,16.0,0.0,36,0
597,97,6,53.0,17.0,54,1
124,0,1,27.0,0.0,48,0
124,97,32,113.0,197.0,42,1
124,97,3,7.0,7.0,47,1
17,94,1,28.0,172.0,53,1
291,0,5,44.0,0.0,45,0
597,84,1,1.0,1.0,50,0
470,84,1,1.0,0.0,38,0
470,84,2,5.0,2.0,35,0
432,84,1,2.0,2.0,56,0
308,97,5,22.0,9.0,58,0
249,84,1,3.0,1.0,57,0
249,97,1,2.0,2.0,41,1
87,36,1,24.0,0.0,47,1
264,32,3,41.0,2.0,46,1
604,84,4,82.0,14.0,98,1
295,0,15,2498.0,1623.0,31,1
295,84,1,1.0,1.0,55,0
295,30,3,131.0,0.0,33,0
22,85,3,3.0,3.0,35,0
87,97,1,5.0,8.0,49,0
87,97,76,141.0,152.0,44,1
416,84,1,5.0,12.0,36,1
423,97,4,25.0,7.0,54,1
476,97,2,2.0,2.0,33,0
476,0,1,11.0,7.0,61,1
476,0,2,7.0,18.0,75,0
476,0,9,30.0,28.0,79,1
332,100,15,510.0,93.0,55,1
470,84,1,1.0,1.0,45,0
150,30,8,343.0,2.0,56,1
149,30,1,3.0,1.0,59,0
436,97,2,2.0,4.0,58,0
510,0,14,32.0,32.0,45,1
510,0,6,15.0,14.0,54,1
276,84,2,23.0,3.0,45,0
387,84,2,13.0,14.0,68,1
87,105,0,0.0,0.0,50,0
419,0,1,11.0,0.0,29,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,50,0
241,84,1,1.0,0.0,48,1
108,84,1,1.0,1.0,45,0
108,84,1,6.0,4.0,46,0
434,84,1,1.0,1.0,46,0
434,0,1,11.0,0.0,36,0
604,97,2,8.0,10.0,68,0
604,97,2,30.0,25.0,79,1
532,42,1,6.0,6.0,58,0
532,0,2,74.0,46.0,48,0
252,97,10,51.0,68.0,58,1
389,97,5,141.0,27.0,51,1
438,84,1,1.0,1.0,37,0
555,97,2,3.0,6.0,62,0
275,84,1,1.0,1.0,38,0
389,97,1,9.0,1.0,62,0
432,97,5,21.0,23.0,60,1
525,97,16,181.0,270.0,48,1
432,97,4,178.0,33.0,68,1
387,84,1,1.0,1.0,44,0
597,97,3,112.0,2.0,50,1
597,97,6,226.0,77.0,40,1
597,84,3,40.0,21.0,46,1
597,100,2,46.0,0.0,49,0
416,0,3,4.0,5.0,51,0
416,0,1,1.0,0.0,63,0
416,0,6,43.0,5.0,56,1
385,105,0,0.0,0.0,55,0
311,84,1,3.0,0.0,68,1
352,0,29,31.0,32.0,63,1
352,97,1,4.0,6.0,64,0
352,0,6,65.0,5.0,53,0
510,97,5,65.0,13.0,49,0
510,84,1,1.0,1.0,46,0
510,97,6,15.0,19.0,46,1
510,97,2,35.0,5.0,39,0
188,97,20,60.0,67.0,57,1
387,97,7,131.0,24.0,63,1
387,84,2,93.0,88.0,58,0
295,84,3,93.0,0.0,45,0
295,84,2,99.0,1.0,65,1
295,71,1,19.0,21.0,55,1
295,100,7,20.0,7.0,56,0
295,97,14,558.0,298.0,55,1
17,97,3,45.0,1.0,33,0
322,84,1,13.0,13.0,40,1
470,97,12,358.0,144.0,62,1
416,84,1,22.0,4.0,42,0
470,97,1,26.0,7.0,40,1
470,97,3,43.0,5.0,50,1
48,84,1,1.0,0.0,54,0
86,84,13,2.0,2.0,48,0
432,49,7,98.0,103.0,55,1
385,105,0,0.0,0.0,69,0
555,30,4,100.0,4.0,85,1
555,97,1,17.0,11.0,65,0
58,0,5,1.0,48.0,65,0
58,0,9,53.0,5.0,68,1
246,97,1,7.0,4.0,73,0
58,97,2,7.0,0.0,71,0
586,97,4,65.0,31.0,47,1
555,21,1,1.0,1.0,52,0
555,84,4,8.0,4.0,65,1
436,97,2,21.0,5.0,48,0
389,84,1,1.0,1.0,32,0
448,84,1,3.0,2.0,52,1
532,76,1,11.0,6.0,41,1
532,97,3,2.0,73.0,36,0
232,97,1,17.0,18.0,49,0
385,0,0,0.0,0.0,65,0
258,97,5,364.0,311.0,30,1
525,97,14,287.0,13.0,60,1
438,97,5,222.0,25.0,43,1
438,1,36,1807.0,4.0,51,1
438,0,21,258.0,231.0,36,1
438,30,7,62.0,12.0,67,0
438,0,19,272.0,183.0,65,1
438,97,2,147.0,110.0,43,1
438,97,3,124.0,10.0,70,0
438,30,29,591.0,136.0,47,1
471,84,2,9.0,2.0,69,0
252,97,7,16.0,15.0,34,0
250,97,1,3.0,1.0,66,0
250,97,1,1.0,0.0,51,0
252,97,5,29.0,41.0,47,0
357,97,1,8.0,0.0,49,0
357,97,1,3.0,2.0,66,0
291,97,1,1.0,0.0,53,0
387,84,1,3.0,3.0,68,0
87,105,0,0.0,0.0,50,0
87,105,0,0.0,0.0,53,0
87,105,0,0.0,0.0,53,0
207,84,1,1.0,1.0,56,0
387,84,1,5.0,3.0,70,0
